marker	chr	pos	bp
JAX00017436	10	23.2380061	44714746
JAX00288484	10	23.2380062	44714898
JAX00288485	10	23.2380063	44715508
JAX00017437	10	23.2380064	44727032
JAX00288492	10	23.2380065	44731587
JAX00195316	10	23.2453	44749500
JAX00195317	10	23.2453001	44749512
JAX00017440	10	23.2532	44760297
JAX00288495	10	23.2538	44761017
JAX00288499	10	23.2610	44770834
JAX00288500	10	23.2612	44771015
JAX00288512	10	23.2806	44797380
JAX00288515	10	23.2852	44803572
JAX00288518	10	23.2885	44808049
JAX00288519	10	23.2931	44814230
JAX00288522	10	23.3114	44838993
JAX00288523	10	23.3118	44839566
JAX00288525	10	23.3151	44844060
JAX00288526	10	23.3171	44846713
JAX00288529	10	23.3183	44848398
JAX00288532	10	23.3200	44850599
JAX00288537	10	23.3373	44874014
JAX00288542	10	23.3429	44881632
JAX00288543	10	23.3429001	44881678
JAX00017451	10	23.3580	44902116
JAX00017452	10	23.3901	44945520
JAX00017454	10	23.3904	44945861
JAX00288545	10	23.4023	44962048
JAX00017456	10	23.4117	44974716
JAX00288547	10	23.4117001	44974745
JAX00017458	10	23.4350	45006320
JAX00288552	10	23.4356	45007100
JAX00288555	10	23.4672	45049920
JAX00288558	10	23.4698	45053410
JAX00288563	10	23.4863	45075743
JAX00195325	10	23.4933	45085187
JAX00195326	10	23.4938	45085881
JAX00017465	10	23.5033	45098683
JAX00017466	10	23.5048	45100733
JAX00288564	10	23.5301	45134975
JAX00017470	10	23.5665	45184282
JAX00017471	10	23.5667	45184546
JAX00017472	10	23.5719	45191502
JAX00195329	10	23.5749	45195608
JAX00288567	10	23.5751	45195916
JAX00288569	10	23.5783	45200232
JAX00288572	10	23.6084	45240990
JAX00288573	10	23.6092	45242079
JAX00288574	10	23.6100	45243155
JAX00017476	10	23.6142	45248761
JAX00017477	10	23.6312	45271872
JAX00288575	10	23.6320	45272940
JAX00288580	10	23.6455	45291174
JAX00017480	10	23.6530	45301312
JAX00017481	10	23.6544	45303275
JAX00288582	10	23.6724	45327628
JAX00288583	10	23.6740	45329774
JAX00288584	10	23.6748	45330805
JAX00288586	10	23.6778	45334852
JAX00288591	10	23.7041	45370497
JAX00288594	10	23.7150	45385205
JAX00195333	10	23.7344	45411444
JAX00288597	10	23.7417	45421354
JAX00288599	10	23.7627	45449766
JAX00195335	10	23.7746	45465873
JAX00017493	10	23.7759	45467660
JAX00288602	10	23.7800	45473164
JAX00288603	10	23.7803	45473643
JAX00288605	10	23.7971	45496313
JAX00017494	10	23.7984	45498110
JAX00288611	10	23.8129	45517720
JAX00017497	10	23.8282	45538406
JAX00288613	10	23.8285	45538811
JAX00288615	10	23.8390	45553041
JAX00288623	10	23.8918	45624498
JAX00288625	10	23.8922	45625008
JAX00288628	10	23.8988	45633946
JAX00288631	10	23.9076	45645950
JAX00288635	10	23.9104	45649649
JAX00288638	10	23.9492	45702186
JAX00195344	10	23.9496	45702738
JAX00288639	10	23.9513	45705015
JAX00288641	10	23.9540	45708631
JAX00288643	10	23.9602	45717058
JAX00288644	10	23.9649	45723399
JAX00288653	10	23.9737	45735376
JAX00017514	10	23.9780	45741241
JAX00288660	10	23.9952	45764412
JAX00288661	10	23.9952001	45764442
JAX00288662	10	23.9965	45766250
JAX00288664	10	23.9967	45766540
JAX00017516	10	24.0064	45779583
JAX00288668	10	24.0183	45795775
JAX00288672	10	24.0455	45832477
JAX00288674	10	24.0464	45833705
JAX00288676	10	24.0588	45850480
JAX00288678	10	24.0714	45867584
JAX00288680	10	24.0722	45868618
JAX00288690	10	24.0908	45893901
JAX00017524	10	24.0909	45894036
JAX00017527	10	24.1232	45937652
JAX00195349	10	24.1284	45944655
JAX00017529	10	24.1387	45958710
JAX00288703	10	24.1706	46001866
JAX00017533	10	24.1808	46015698
JAX00288707	10	24.1880	46025333
JAX00195351	10	24.2079	46052330
JAX00288709	10	24.2147	46061494
JAX00288716	10	24.2172	46064949
JAX00288718	10	24.2355	46089642
JAX00288719	10	24.2360	46090291
JAX00017539	10	24.2429	46099689
JAX00017540	10	24.2448	46102219
JAX00017541	10	24.2449	46102399
JAX00195354	10	24.2553	46116489
JAX00288725	10	24.2981	46174371
JAX00288726	10	24.2990	46175554
JAX00288727	10	24.3013	46178694
JAX00288728	10	24.3025	46180397
JAX00017549	10	24.3269	46213353
JAX00017550	10	24.3323	46220669
JAX00288736	10	24.3766	46280590
JAX00288738	10	24.3802	46285509
JAX00017559	10	24.4218	46341744
JAX00288743	10	24.4301	46353054
JAX00288753	10	24.4699	46406907
JAX00288754	10	24.4702	46407256
JAX00288763	10	24.4800	46450266
JAX00288764	10	24.4800001	46492324
JAX00288769	10	24.4800002	46519950
JAX00288773	10	24.4800003	46529025
JAX00017575	10	24.4800004	46577654
JAX00288784	10	24.5029	46611593
JAX00288786	10	24.5131	46626690
JAX00288787	10	24.5132	46626841
JAX00288788	10	24.5191	46635559
JAX00288789	10	24.5247	46643887
JAX00288799	10	24.5440	46802347
JAX00288801	10	24.5440001	46807708
JAX00288802	10	24.5440002	46824133
JAX00288808	10	24.5440003	46831624
JAX00288810	10	24.5440004	46846855
JAX00017593	10	24.5440005	46864934
JAX00017598	10	24.5440006	46938849
JAX00288820	10	24.5440007	46947383
JAX00288821	10	24.5440008	46954562
JAX00288823	10	24.5440009	46959372
JAX00017600	10	24.544001	46973340
JAX00288825	10	24.5440011	46989401
JAX00017603	10	24.5440012	47026703
JAX00288826	10	24.5440013	47030079
JAX00017606	10	24.5440014	47052815
JAX00017608	10	24.5440015	47066871
JAX00288828	10	24.5440016	47086355
JAX00288829	10	24.5440017	47093763
JAX00288832	10	24.5440018	47119151
JAX00288836	10	24.5440019	47138541
JAX00288840	10	24.544002	47151894
JAX00288846	10	24.5440021	47240734
JAX00017629	10	24.5440022	47339149
JAX00288855	10	24.5440023	47348107
JAX00288861	10	24.5446	47372279
JAX00288867	10	24.5804	47471530
JAX00288869	10	24.5821	47476252
JAX00288878	10	24.6077	47547394
JAX00288883	10	24.6305	47610701
JAX00288885	10	24.6502	47665353
JAX00288889	10	24.6668	47711396
JAX00288892	10	24.6687	47716660
JAX00288893	10	24.6688	47716953
JAX00288895	10	24.6752	47734833
JAX00288896	10	24.6753	47734948
JAX00017656	10	24.6758	47736506
JAX00288897	10	24.6804	47749127
JAX00288899	10	24.6834	47757559
JAX00017659	10	24.6865	47766055
JAX00288907	10	24.6896	47774691
JAX00195390	10	24.6897	47775046
JAX00195392	10	24.6995	47802124
JAX00195393	10	24.6996	47802319
JAX00288910	10	24.7073	47823920
JAX00288911	10	24.7078	47825137
JAX00017665	10	24.7343	47898638
JAX00195395	10	24.7368	47905698
JAX00017669	10	24.7518	47947248
JAX00017670	10	24.7518001	47947375
JAX00288923	10	24.7791	48023160
JAX00288924	10	24.7793	48023667
JAX00017680	10	24.8068	48100153
JAX00288935	10	24.8174	48129818
JAX00017685	10	24.8268	48156373
JAX00017686	10	24.8299	48165231
JAX00017690	10	24.8460	48210417
JAX00017692	10	24.8609	48252306
JAX00288943	10	24.8642	48261778
JAX00288944	10	24.8662	48267421
JAX00288948	10	24.8711	48281092
JAX00288954	10	24.8720	48324476
JAX00288960	10	24.8720001	48400850
JAX00288961	10	24.8720002	48401076
JAX00017708	10	24.8720003	48451780
JAX00288964	10	24.8720004	48455645
JAX00195408	10	24.8720005	48480377
JAX00017712	10	24.8720006	48492826
JAX00288970	10	24.8720007	48503466
JAX00288971	10	24.8720008	48529835
JAX00288975	10	24.8720009	48556610
JAX00195413	10	24.872001	48663294
JAX00288991	10	24.8720011	48701659
JAX00288992	10	24.8720012	48701859
JAX00288997	10	24.8720013	48704677
JAX00288998	10	24.8720014	48711677
JAX00017734	10	24.8720015	48816221
JAX00289005	10	24.8720016	48816849
JAX00289007	10	24.8720017	48830279
JAX00017737	10	24.8720018	48854470
JAX00017739	10	24.8720019	48863158
JAX00289013	10	24.872002	48881779
JAX00289015	10	24.8720021	48940996
JAX00289021	10	24.8720022	48979167
JAX00017752	10	24.8720023	49047896
JAX00289026	10	24.8720024	49069678
JAX00289034	10	24.8720025	49112659
JAX00289035	10	24.8720026	49121496
JAX00017759	10	24.8720027	49139381
JAX00289039	10	24.8720028	49152385
JAX00289043	10	24.8720029	49171119
JAX00017768	10	24.872003	49255893
JAX00017770	10	24.8720031	49300499
JAX00289061	10	24.8720032	49318465
JAX00017773	10	24.8720033	49346463
JAX00017774	10	24.8720034	49356670
JAX00289068	10	24.8720035	49367806
JAX00289070	10	24.8720036	49377599
JAX00289074	10	24.8720037	49411961
JAX00289077	10	24.8720038	49434961
JAX00289079	10	24.8720039	49456318
JAX00017782	10	24.872004	49456654
JAX00289080	10	24.8720041	49456769
JAX00017783	10	24.8720042	49457095
JAX00289083	10	24.8720043	49471167
JAX00289092	10	24.8720044	49484058
JAX00289097	10	24.8720045	49500926
JAX00289102	10	24.8720046	49522935
JAX00289107	10	24.8720047	49552682
JAX00289108	10	24.8720048	49573606
JAX00289110	10	24.8720049	49585232
JAX00017796	10	24.872005	49620382
JAX00017802	10	24.8720051	49704879
JAX00289125	10	24.8720052	49754016
JAX00289128	10	24.8720053	49764085
JAX00289130	10	24.8720054	49766843
JAX00289142	10	24.8720055	49826551
JAX00289143	10	24.8720056	49826621
JAX00289144	10	24.8720057	49826637
JAX00289145	10	24.8720058	49826721
JAX00017815	10	24.8720059	49880145
JAX00289152	10	24.872006	49881425
JAX00195443	10	24.8720061	49887315
JAX00017817	10	24.8720062	49900798
JAX00017819	10	24.8720063	49938706
JAX00289160	10	24.8720064	49964556
JAX00289162	10	24.8720065	49968332
JAX00017826	10	24.8720066	50029262
JAX00289175	10	24.8720067	50042228
JAX00289184	10	24.8720068	50099086
JAX00289185	10	24.8720069	50099121
JAX00289191	10	24.872007	50133054
JAX00289197	10	24.8720071	50157838
JAX00195451	10	24.8720072	50194768
JAX00289199	10	24.8720073	50207995
JAX00289200	10	24.8720074	50208098
JAX00017838	10	24.8720075	50210747
JAX00289203	10	24.8720076	50245253
JAX00289207	10	24.8720077	50249668
JAX00289214	10	24.8720078	50259102
JAX00195454	10	24.8720079	50289564
JAX00289217	10	24.872008	50293564
JAX00017845	10	24.8720081	50297260
JAX00289219	10	24.8720082	50306581
JAX00289220	10	24.8720083	50312815
JAX00289225	10	24.8720084	50328754
JAX00289228	10	24.8720085	50337888
JAX00017851	10	24.8720086	50382469
JAX00289235	10	24.8720087	50400896
JAX00289236	10	24.8720088	50404652
JAX00017854	10	24.8720089	50422226
JAX00195459	10	24.872009	50440010
JAX00017856	10	24.8720091	50452068
JAX00017857	10	24.8720092	50454472
JAX00017858	10	24.8720093	50455355
JAX00289241	10	24.8720094	50481206
JAX00289243	10	24.8720095	50485357
JAX00017860	10	24.8720096	50512354
JAX00017861	10	24.8720097	50513686
JAX00289246	10	24.8720098	50545524
JAX00017864	10	24.8720099	50555476
JAX00017866	10	24.87201	50579664
JAX00289256	10	24.8720101	50598550
JAX00289262	10	24.8720102	50632900
JAX00017872	10	24.8720103	50659072
JAX00289265	10	24.8720104	50659325
JAX00289268	10	24.8720105	50668424
JAX00017873	10	24.8720106	50673974
JAX00289274	10	24.8871	50701634
JAX00289277	10	24.8921	50705793
JAX00289279	10	24.9254	50733044
JAX00289281	10	24.9264	50733869
JAX00017879	10	24.9402	50745208
JAX00289283	10	25.0033	50796935
JAX00195469	10	25.0071	50800099
JAX00017885	10	25.0224	50812644
JAX00289288	10	25.1143	50887983
JAX00017889	10	25.1173	50890451
JAX00289292	10	25.1397	50908801
JAX00289296	10	25.1513	50918305
JAX00289297	10	25.1514	50918440
JAX00289300	10	25.1541	50920604
JAX00017892	10	25.1847	50945709
JAX00017900	10	25.2724	51017652
JAX00195477	10	25.3163	51053639
JAX00017902	10	25.3406	51073605
JAX00017904	10	25.3722	51099540
JAX00017905	10	25.3723	51099580
JAX00289313	10	25.3798	51105734
JAX00289317	10	25.4115	51131720
JAX00289319	10	25.4130	51132941
JAX00289323	10	25.4283	51145495
JAX00289325	10	25.4432	51157757
JAX00289337	10	25.4576	51169538
JAX00289342	10	25.5440	51240436
JAX00017917	10	25.5736	51264654
JAX00289344	10	25.6221	51304440
JAX00289346	10	25.6287	51309895
JAX00289349	10	25.6348	51314829
JAX00289354	10	25.6381	51317583
JAX00289357	10	25.6412	51320096
JAX00289360	10	25.6436	51322060
JAX00017926	10	25.7040	51371652
JAX00017927	10	25.7154	51380986
JAX00289371	10	25.7569	51414974
JAX00195485	10	25.7678	51423935
JAX00289376	10	25.8052	51454606
JAX00017934	10	25.8531	51493879
JAX00289391	10	25.8848	51519914
JAX00289395	10	25.9024	51534356
JAX00289396	10	25.9028	51534675
JAX00289397	10	25.9029	51534701
JAX00017938	10	25.9045	51536078
JAX00017940	10	25.9544	51576974
JAX00289411	10	26.0405	51647553
JAX00289419	10	26.0523	51657246
JAX00289424	10	26.1339	51724214
JAX00289425	10	26.1344	51724570
JAX00289427	10	26.1345	51724663
JAX00289433	10	26.1527	51739595
JAX00289440	10	26.1900	51770165
JAX00017955	10	26.2041	51781777
JAX00289450	10	26.2888	51851268
JAX00289452	10	26.2943	51855762
JAX00289458	10	26.2957	51856896
JAX00017960	10	26.2982	51858908
JAX00289461	10	26.3543	51904974
JAX00017967	10	26.3993	51941836
JAX00289469	10	26.4324	51969024
JAX00195497	10	26.4605	51992045
JAX00289477	10	26.5118	52034154
JAX00195502	10	26.6433	52141980
JAX00195503	10	26.6437	52142326
JAX00017983	10	26.6675	52174042
JAX00017985	10	26.6675001	52174125
JAX00289505	10	26.6793	52197700
JAX00289507	10	26.6900	52218935
JAX00289509	10	26.6901	52219070
JAX00289510	10	26.6901001	52219128
JAX00017990	10	26.7071	52253090
JAX00289514	10	26.7472	52333000
JAX00017994	10	26.7604	52359324
JAX00017995	10	26.7605	52359407
JAX00289517	10	26.7618	52362116
JAX00289519	10	26.7620	52362362
JAX00017997	10	26.7700	52378449
JAX00289522	10	26.7763	52391004
JAX00289525	10	26.7816	52401471
JAX00289528	10	26.7879	52414031
JAX00018001	10	26.7889	52416044
JAX00289531	10	26.7924	52423134
JAX00289535	10	26.8034	52444878
JAX00018003	10	26.8109	52459878
JAX00289539	10	26.8130	52464157
JAX00289544	10	26.8219	52481926
JAX00289554	10	26.8618	52561323
JAX00018012	10	26.8653	52568313
JAX00289559	10	26.8725	52582657
JAX00289561	10	26.8797	52597043
JAX00018014	10	26.8914	52620349
JAX00018016	10	26.8915	52620588
JAX00195515	10	26.8972	52631990
JAX00018019	10	26.9027	52642878
JAX00289569	10	26.9044	52646291
JAX00289571	10	26.9140	52665454
JAX00289572	10	26.9141	52665563
JAX00018020	10	26.9311	52699542
JAX00289576	10	26.9393	52715853
JAX00195519	10	26.9572	52751403
JAX00018030	10	26.9928	52822512
JAX00289589	10	27.0064	52849518
JAX00289591	10	27.0166	52869944
JAX00018033	10	27.0173	52871179
JAX00289596	10	27.0209	52878455
JAX00289605	10	27.0359	52908403
JAX00289607	10	27.0405	52917580
JAX00289611	10	27.0651	52966592
JAX00018042	10	27.0713	52978779
JAX00195523	10	27.1001	53036197
JAX00195524	10	27.1017	53039528
JAX00018047	10	27.1093	53054682
JAX00018050	10	27.1295	53094866
JAX00289624	10	27.1302	53096216
JAX00289630	10	27.1423	53120343
JAX00289636	10	27.1578	53151344
JAX00195528	10	27.1737	53183044
JAX00289643	10	27.1886	53212564
JAX00018059	10	27.1915	53218499
JAX00289644	10	27.1947	53224853
JAX00289645	10	27.2007	53236819
JAX00289646	10	27.2008	53236896
JAX00289647	10	27.2009	53237166
JAX00289650	10	27.2037	53242669
JAX00289652	10	27.2057	53246818
JAX00018063	10	27.2103	53255856
JAX00289655	10	27.2238	53282738
JAX00195531	10	27.2436	53322343
JAX00289663	10	27.2507	53336318
JAX00289667	10	27.2550	53344998
JAX00289668	10	27.2554	53345706
JAX00018071	10	27.2713	53377421
JAX00018072	10	27.2713001	53377478
JAX00018073	10	27.2714	53377584
JAX00018076	10	27.2951	53424939
JAX00289675	10	27.3105	53455664
JAX00289679	10	27.3264	53487231
JAX00289680	10	27.3266	53487697
JAX00289686	10	27.3380	53510392
JAX00289690	10	27.3489	53532213
JAX00018083	10	27.3533	53540835
JAX00289693	10	27.3581	53550445
JAX00289703	10	27.3843	53602630
JAX00289705	10	27.3957	53625437
JAX00289706	10	27.3967	53627374
JAX00018094	10	27.4128	53659473
JAX00289716	10	27.4169	53667696
JAX00289719	10	27.4247	53683208
JAX00289722	10	27.4446	53722749
JAX00289724	10	27.4449	53723356
JAX00289725	10	27.4514	53736391
JAX00289726	10	27.4515	53736504
JAX00018103	10	27.4756	53784572
JAX00289729	10	27.4759	53785192
JAX00018104	10	27.4838	53800993
JAX00289731	10	27.4860	53805358
JAX00289734	10	27.4974	53828128
JAX00195540	10	27.5115	53856113
JAX00195541	10	27.5116	53856279
JAX00018108	10	27.5135	53860072
JAX00289743	10	27.5146	53862306
JAX00289745	10	27.5169	53866876
JAX00289746	10	27.5171	53867388
JAX00289748	10	27.5182	53869491
JAX00289754	10	27.5530	53938964
JAX00289761	10	27.5676	53968061
JAX00018118	10	27.5781	53988867
JAX00289762	10	27.5905	54013580
JAX00018119	10	27.5947	54021969
JAX00018120	10	27.5948	54022156
JAX00289763	10	27.5952	54022894
JAX00289767	10	27.6046	54041632
JAX00289773	10	27.6114	54055315
JAX00289774	10	27.6127	54057779
JAX00289783	10	27.6565	54145103
JAX00289785	10	27.6717	54175486
JAX00018131	10	27.6720	54176002
JAX00018132	10	27.6727	54177478
JAX00018135	10	27.6917	54215347
JAX00289786	10	27.6917001	54215364
JAX00018137	10	27.7111	54254045
JAX00289795	10	27.7255	54282756
JAX00018141	10	27.7286	54288901
JAX00289798	10	27.7518	54335063
JAX00018144	10	27.7534	54338189
JAX00018147	10	27.7806	54392398
JAX00018148	10	27.7806001	54392460
JAX00289807	10	27.8167	54464380
JAX00018152	10	27.8180	54466976
JAX00018153	10	27.8208	54472665
JAX00289810	10	27.8255	54481973
JAX00289812	10	27.8285	54487900
JAX00018156	10	27.8368	54504556
JAX00018158	10	27.8519	54534616
JAX00289816	10	27.8573	54545270
JAX00289818	10	27.8643	54559279
JAX00195559	10	27.8686	54567917
JAX00018161	10	27.8746	54579787
JAX00018162	10	27.8748	54580164
JAX00289819	10	27.8761	54582800
JAX00018165	10	27.8968	54624055
JAX00018167	10	27.9147	54659659
JAX00018168	10	27.9149	54660092
JAX00289826	10	27.9170	54664341
JAX00289830	10	27.9240	54678235
JAX00018176	10	27.9721	54774058
JAX00018177	10	27.9721001	54774115
JAX00289838	10	27.9873	54804384
JAX00018183	10	28.0122	54854127
JAX00289844	10	28.0255	54880494
JAX00289845	10	28.0261	54881829
JAX00289852	10	28.0616	54952576
JAX00018191	10	28.0752	54979635
JAX00289863	10	28.0880	55005025
JAX00018194	10	28.0919	55012805
JAX00018196	10	28.0942	55017407
JAX00195565	10	28.0963	55021615
JAX00289866	10	28.1231	55075059
JAX00289869	10	28.1343	55097461
JAX00018200	10	28.1348	55098283
JAX00018202	10	28.1361	55100988
JAX00289873	10	28.1529	55134536
JAX00018204	10	28.1628	55154267
JAX00018205	10	28.1629	55154471
JAX00289876	10	28.1675	55163450
JAX00018207	10	28.1764	55181194
JAX00289877	10	28.1769	55182323
JAX00289878	10	28.1769001	55182364
JAX00289879	10	28.1770	55182430
JAX00289881	10	28.1771	55182723
JAX00289882	10	28.1772	55182865
JAX00289883	10	28.1786	55185600
JAX00018211	10	28.1988	55225845
JAX00018212	10	28.2065	55241198
JAX00289888	10	28.2162	55260570
JAX00289890	10	28.2251	55278432
JAX00289895	10	28.2280	55284183
JAX00289896	10	28.2284	55284996
JAX00289897	10	28.2290	55286102
JAX00018218	10	28.2554	55338785
JAX00018219	10	28.2555	55338844
JAX00289912	10	28.2816	55390940
JAX00289915	10	28.2858	55399376
JAX00289916	10	28.2859	55399475
JAX00289918	10	28.2863	55400232
JAX00289919	10	28.2863001	55400284
JAX00289920	10	28.2881	55403870
JAX00018226	10	28.2959	55419342
JAX00289928	10	28.3138	55455018
JAX00289933	10	28.3245	55476528
JAX00289935	10	28.3378	55502902
JAX00018233	10	28.3580	55543197
JAX00018234	10	28.3580001	55543213
JAX00289941	10	28.3597	55546602
JAX00289943	10	28.3612	55549606
JAX00289946	10	28.3659	55558948
JAX00289949	10	28.3677	55562576
JAX00018238	10	28.3773	55581584
JAX00195577	10	28.3906	55608148
JAX00018242	10	28.4168	55660389
JAX00289965	10	28.4414	55709333
JAX00289973	10	28.4566	55739785
JAX00289979	10	28.4639	55754241
JAX00018251	10	28.4759	55778120
JAX00018252	10	28.4759001	55778222
JAX00289986	10	28.4902	55806692
JAX00290001	10	28.5205	55866973
JAX00290003	10	28.5521	55930010
JAX00290004	10	28.5522	55930255
JAX00290008	10	28.5838	55993117
JAX00187319	10	28.5888	56003195
JAX00290010	10	28.6039	56033318
JAX00290013	10	28.6095	56044425
JAX00290017	10	28.6106	56046549
JAX00018275	10	28.6291	56083425
JAX00018276	10	28.6304	56086163
JAX00290031	10	28.6539	56132903
JAX00018278	10	28.6568	56138777
JAX00018279	10	28.6569	56138846
JAX00018280	10	28.6569001	56138955
JAX00195589	10	28.6690	56162919
JAX00290038	10	28.6854	56195660
JAX00290040	10	28.6949	56214685
JAX00018284	10	28.6967	56218124
JAX00290042	10	28.7026	56229948
JAX00290044	10	28.7052	56235097
JAX00018287	10	28.7158	56256217
JAX00018289	10	28.7168	56258336
JAX00290049	10	28.7262	56277027
JAX00290050	10	28.7298	56284262
JAX00290057	10	28.7491	56322727
JAX00290058	10	28.7502	56324751
JAX00290059	10	28.7502001	56324805
JAX00290065	10	28.7719	56368114
JAX00290068	10	28.7742	56372666
JAX00018298	10	28.7808	56385799
JAX00290069	10	28.7824	56388955
JAX00018302	10	28.8178	56459545
JAX00290076	10	28.8253	56474583
JAX00290079	10	28.8304	56484760
JAX00018306	10	28.8374	56498643
JAX00290084	10	28.8432	56510083
